".chain",".draw","min_dist","cvd_safe","min_deutan","min_protan","min_tritan","mean_chroma","lightness_spread","mean_L"
1,65,0.216561004174498,0.10846966073939,0.108376656335369,0.109162994920686,0.110756160408718,0.121694408573922,0.618021728496681,0.69476282013069
1,66,0.192789608489187,0.0650388271155695,0.0650641394981038,0.100819468717437,0.130615230497079,0.128127640688911,0.790041973467957,0.61601745309302
1,67,0.164155455833572,0.0185661965189857,0.0646383533434361,0.0679213082631941,0.0185383969216347,0.135964828033289,0.787857895306928,0.617079257070733
1,68,0.120085185423389,0.0535716219694147,0.091732539796081,0.0823349350315879,0.0535839511954533,0.1001392815928,0.572877537198091,0.634901478100313
1,69,0.118809377651323,0.0831107205199111,0.0831139048618006,0.0865766812578318,0.0920412378700556,0.118489089520198,0.567092276714693,0.692711046732125
1,70,0.201802333810568,0.0943458666594592,0.105688789303277,0.0943274382282863,0.139402780779887,0.112177502776753,0.580059375268448,0.640715130861227
1,71,0.170946715608814,0.0705605746883697,0.142786357341535,0.113443138022561,0.0705556870931702,0.116782795107012,0.584595273437901,0.684647266978459
1,72,0.122275601407158,0.0236713319265342,0.0236478281076176,0.125591179936396,0.108899210693975,0.108597157226261,0.639347586152589,0.669938536340012
1,73,0.162770733729841,0.127605525384616,0.127615066568372,0.152117530129451,0.139642150664487,0.118194425263294,0.607685554938623,0.671575227325281
1,74,0.183498141183359,0.0694140810487333,0.139291715221133,0.11780454103727,0.0694246419135953,0.130657256746274,0.742272336128805,0.685978373881383
1,75,0.150454758112643,0.10518115354088,0.105154155454272,0.127582754859152,0.128472058731081,0.129045067625202,0.670176593614423,0.68705934255466
1,76,0.150454758112643,0.10518115354088,0.105154155454272,0.127582754859152,0.128472058731081,0.129045067625202,0.670176593614423,0.68705934255466
1,77,0.203899339163843,0.0959640233399217,0.0984304388341456,0.108046996107951,0.0959277649364094,0.12819020997202,0.643082482390404,0.692314048213837
1,78,0.203899339163843,0.0959640233399217,0.0984304388341456,0.108046996107951,0.0959277649364094,0.12819020997202,0.643082482390404,0.692314048213837
1,79,0.157833767535863,0.0597575289902561,0.0596970191231627,0.098584029285417,0.0962716094857538,0.113360781682316,0.595301248358295,0.725633213681521
1,80,0.210858649907587,0.0997571764818409,0.143103416063762,0.172241431206136,0.0997278816542094,0.11499052631431,0.679677017831373,0.700536973823713
1,81,0.176475178335947,0.0437847134366804,0.118499827092301,0.0437553094104871,0.0710129953661845,0.112827101734684,0.615479927024017,0.663098657026829
1,82,0.19734290142619,0.0762021771238983,0.104027346773172,0.0762011889976878,0.0767843003543616,0.139641130536807,0.58632605866912,0.768423519637349
1,83,0.231686349484047,0.0753340493514518,0.075382622984796,0.1487059557963,0.0779729381913909,0.136164970794847,0.815085606509918,0.618800263601885
1,84,0.217265938016805,0.0394565482480423,0.144310055490401,0.111962954169291,0.0394815447064334,0.124800948786399,0.744960995702209,0.660538140133598
1,85,0.133521066750611,0.0866772438511336,0.0866845106754482,0.124934446110101,0.101519581747788,0.136387372347005,0.669195268446822,0.656760097321875
1,86,0.133521066750611,0.0866772438511336,0.0866845106754482,0.124934446110101,0.101519581747788,0.136387372347005,0.669195268446822,0.656760097321875
1,87,0.120115734217561,0.0263209424210985,0.0263150396969847,0.0523610180694299,0.0916764982400247,0.116793878094536,0.499239977031532,0.684479929012721
1,88,0.22846284449799,0.124071751798911,0.155469277587355,0.162681477636712,0.124054401197262,0.12975981190823,0.757802051196239,0.665072988506079
1,89,0.218694055154179,0.0844301720793034,0.0844390712612888,0.124933653114748,0.096544537215684,0.125562632271558,0.724065368489972,0.684439227295803
1,90,0.161941831621844,0.150827693045985,0.157770623406154,0.150817577495748,0.165043753482097,0.094901928697054,0.767929929017525,0.663248482062246
1,91,0.187309114438156,0.0841431772784604,0.160203876682419,0.13016830825041,0.08413258885735,0.120433794088019,0.505242251220385,0.694426306109963
1,92,0.172694346525504,0.111614282790661,0.111620983747447,0.121658986508472,0.127277338358036,0.134047044940807,0.691237040379978,0.628651020819168
